"id","name","code","level","created_at","updated_at"
294,"control-presupuestario-y-costos","coa3111",3,2023-09-26 19:57:22,2023-09-26 19:57:22
295,"impuesto-a-las-ventas-y-servicios","tra3128",3,2023-09-26 19:57:23,2023-09-26 19:57:23
296,"impuesto-a-la-renta","tra3118",3,2023-09-26 19:57:23,2023-09-26 19:57:23
297,"contabilidades-especiales","coa3120",3,2023-09-26 19:57:23,2023-09-26 19:57:23
298,"tecnicas-de-primeros-auxilios","axs1102",1,2023-09-26 19:57:23,2023-09-26 19:57:23
299,"manejo-integral-del-paciente-odont","eos3151",3,2023-09-26 19:57:23,2023-09-26 19:57:23
300,"asisten-cirugia-maxilofacial-e-implant","eos3121",3,2023-09-26 19:57:23,2023-09-26 19:57:23
301,"liderazgo-efectivo","lea010",0,2023-09-26 19:57:23,2023-09-26 19:57:23
302,"coordinacion-de-proyectos-con-bim","pbk0100",0,2023-09-26 19:57:23,2023-09-26 19:57:23
303,"innovacion-basada-en-desafios","emp0010",0,2023-09-26 19:57:23,2023-09-26 19:57:23
304,"elaboracion-de-cerveza","elc0010",0,2023-09-26 19:57:23,2023-09-26 19:57:23
305,"flora-y-vegetacion-nativa","fvn0010",0,2023-09-26 19:57:23,2023-09-26 19:57:23
306,"derecho-de-aguas","dag0010",0,2023-09-26 19:57:23,2023-09-26 19:57:23
307,"soluciones-a-problemas-ambientales","psr7121",0,2023-09-26 19:57:23,2023-09-26 19:57:23
308,"cuidados-de-enfermeria-en-urgencias","ces3121",3,2023-09-26 19:57:23,2023-09-26 19:57:23
309,"radioterapia","nrs3111",3,2023-09-26 19:57:23,2023-09-26 19:57:23
310,"informatica-en-la-atencion-del-paciente","ips0101",3,2023-09-26 19:57:23,2023-09-26 19:57:23
311,"portafolio-de-titulo","ptr8909",5,2023-09-26 19:57:24,2023-09-26 19:57:24
312,"cultivo-de-peces-i","cpl5301",5,2023-09-26 19:57:24,2023-09-26 19:57:24
313,"imageneologia","vpr3122",3,2023-09-26 19:57:24,2023-09-26 19:57:24
314,"portafolio-de-titulo","ptr7862",5,2023-09-26 19:57:24,2023-09-26 19:57:24
315,"manipulacion-y-bodegaje-de-muestras-de-s","gsr3151",3,2023-09-26 19:57:24,2023-09-26 19:57:24
316,"caracterizacion-de-propiedades-fisicas-d","gsr3141",3,2023-09-26 19:57:24,2023-09-26 19:57:24
317,"metodos-geofisicos","gsr3121",3,2023-09-26 19:57:24,2023-09-26 19:57:24
318,"tipos-de-perforacion","gsr3111",3,2023-09-26 19:57:24,2023-09-26 19:57:24
319,"extraccion-de-muestras-agricolas","alr3151",3,2023-09-26 19:57:24,2023-09-26 19:57:24
320,"extraccion-de-muestras-pecuarias","alr3141",3,2023-09-26 19:57:24,2023-09-26 19:57:24
321,"inocuidad-de-los-alimentos","alr3121",3,2023-09-26 19:57:24,2023-09-26 19:57:24
322,"calidad-agroalimentaria","alr3111",3,2023-09-26 19:57:24,2023-09-26 19:57:24
323,"portafolio-de-titulo","ptr8895",5,2023-09-26 19:57:24,2023-09-26 19:57:24
324,"produccion-de-hortalizas-al-aire-libre","agr3141",3,2023-09-26 19:57:24,2023-09-26 19:57:24
325,"fitopatologia-aplicada","agr3121",3,2023-09-26 19:57:24,2023-09-26 19:57:24
326,"monitoreo-y-control-de-plagas-agricolas","agr3111",3,2023-09-26 19:57:24,2023-09-26 19:57:24
327,"economia-ambiental","ear5123",5,2023-09-26 19:57:24,2023-09-26 19:57:24
328,"procesos-industriales","prr5113",5,2023-09-26 19:57:24,2023-09-26 19:57:24
329,"administracion-predial","agr7151",7,2023-09-26 19:57:25,2023-09-26 19:57:25
330,"legislacion-agricola","agr7141",7,2023-09-26 19:57:25,2023-09-26 19:57:25
331,"elaboracion-de-proyectos-agricolas","agr7121",7,2023-09-26 19:57:25,2023-09-26 19:57:25
332,"costos-y-presupuestos","agr7111",7,2023-09-26 19:57:25,2023-09-26 19:57:25
333,"habilidades-basicas-de-comunicacion","plc1101",1,2023-09-26 19:57:25,2023-09-26 19:57:25
334,"esp-contable","esp1319",7,2023-09-26 19:57:26,2023-09-26 19:57:26
335,"etica-para-el-trabajo","eas5080",3,2023-09-26 19:57:26,2023-09-26 19:57:26
336,"etica-profesional","eak4315",7,2023-09-26 19:57:26,2023-09-26 19:57:26
337,"etica-profesional","eai4635",7,2023-09-26 19:57:26,2023-09-26 19:57:26
338,"etica-profesional","eai4755",5,2023-09-26 19:57:26,2023-09-26 19:57:26
339,"mentalidad-emprendedora","emp1101",0,2023-09-26 19:57:26,2023-09-26 19:57:26
340,"portafolio-de-titulo","pti4802",5,2023-09-26 19:57:26,2023-09-26 19:57:26
341,"sistemas-de-generacion-fotovoltaicos","eri3141",3,2023-09-26 19:57:26,2023-09-26 19:57:26
342,"distribucion-electrica-inteligente","eai7122",7,2023-09-26 19:57:26,2023-09-26 19:57:26
343,"vocabulario-tecnico-automotriz","vta7401",7,2023-09-26 19:57:26,2023-09-26 19:57:26
344,"lineas-de-inspeccion-automotriz","lis5401",5,2023-09-26 19:57:26,2023-09-26 19:57:26
345,"formulacion-y-evaluacion-de-proyectos","eps7401",7,2023-09-26 19:57:26,2023-09-26 19:57:26
346,"gestion-de-negocios-bajo-ambiente-erp","erp0110",0,2023-09-26 19:57:27,2023-09-26 19:57:27
347,"tecnicas-de-calidad-de-software","tcy0101",0,2023-09-26 19:57:27,2023-09-26 19:57:27
348,"manejo-equino","mer0101",0,2023-09-26 19:57:27,2023-09-26 19:57:27
349,"gestion-de-riesgos","gpy7111",7,2023-09-26 19:57:27,2023-09-26 19:57:27
350,"big-data","biy7131",7,2023-09-26 19:57:27,2023-09-26 19:57:27
351,"gestion-de-riesgos","gry7101",7,2023-09-26 19:57:27,2023-09-26 19:57:27
352,"programacion-y-redes-virtualizadas-sdn","dry7122",7,2023-09-26 19:57:27,2023-09-26 19:57:27
353,"routing-y-switching-corporativ","ary5112",5,2023-09-26 19:57:27,2023-09-26 19:57:27
354,"portafolio-de-titulo","pty4734",5,2023-09-26 19:57:28,2023-09-26 19:57:28
355,"administracion-de-sistemas-operativos-re","sry3131",3,2023-09-26 19:57:28,2023-09-26 19:57:28
356,"portafolio-de-titulo","ptk2229",5,2023-09-26 19:57:28,2023-09-26 19:57:28
357,"gestion-financiera-y-administrativa","fgk7111",7,2023-09-26 19:57:28,2023-09-26 19:57:28
358,"evaluacion-y-gestion-de-proyectos-en-sso","fek7112",7,2023-09-26 19:57:28,2023-09-26 19:57:28
359,"planes-y-programas-en-sso","spk3112",3,2023-09-26 19:57:28,2023-09-26 19:57:28
360,"analisis-y-reduccion-de-accidentabilidad","sak3112",3,2023-09-26 19:57:28,2023-09-26 19:57:28
361,"contabilidad-en-la-construccion","pck5121",5,2023-09-26 19:57:28,2023-09-26 19:57:28
362,"presupuesto-y-analisis-de-costos","otk3111",3,2023-09-26 19:57:28,2023-09-26 19:57:28
363,"partidas-de-obra-gruesa","pek1131",1,2023-09-26 19:57:28,2023-09-26 19:57:28
364,"gestion-de-personas","dok7131",7,2023-09-26 19:57:28,2023-09-26 19:57:28
365,"estudio-de-propuestas","epk7122",7,2023-09-26 19:57:28,2023-09-26 19:57:28
366,"administracion-y-logistica-de-obras","dok7152",7,2023-09-26 19:57:28,2023-09-26 19:57:28
367,"software-de-gestion-para-la-logistica","tea7115",7,2023-09-26 19:57:28,2023-09-26 19:57:28
368,"planif-estrategica-de-almacenamiento","loa7125",7,2023-09-26 19:57:28,2023-09-26 19:57:28
369,"costos-de-operaciones-logisticas","loa5115",5,2023-09-26 19:57:28,2023-09-26 19:57:28
370,"finanzas-para-la-evaluacion-de-proyectos","fza5115",5,2023-09-26 19:57:28,2023-09-26 19:57:28
371,"liderazgo-en-logistica","loa3135",3,2023-09-26 19:57:28,2023-09-26 19:57:28
372,"optimizacion-operaciones-de-transporte","loa3125",3,2023-09-26 19:57:28,2023-09-26 19:57:28
373,"administracion-estrategica","ada5111",5,2023-09-26 19:57:28,2023-09-26 19:57:28
374,"costos-para-la-toma-de-decisiones","coa7118",7,2023-09-26 19:57:28,2023-09-26 19:57:28
375,"gestion-de-riesgos","aua7118",7,2023-09-26 19:57:28,2023-09-26 19:57:28
376,"planif-estrategica-y-control-de-gestion","ada7118",7,2023-09-26 19:57:28,2023-09-26 19:57:28
377,"auditoria-y-control-interno","aua5118",5,2023-09-26 19:57:28,2023-09-26 19:57:28
378,"herramientas-financieras","fza3115",3,2023-09-26 19:57:28,2023-09-26 19:57:28
379,"portafolio-de-titulo-tecnico","pta1396",5,2023-09-26 19:57:28,2023-09-26 19:57:28
380,"microbiologia-para-laboratorio-clinico","lcs3111",3,2023-09-26 19:57:29,2023-09-26 19:57:29
381,"portafolio-de-titulo","pts5071",5,2023-09-26 19:57:29,2023-09-26 19:57:29
382,"conducta-canina-y-felina","ccf1101",1,2023-09-26 19:57:29,2023-09-26 19:57:29
383,"produccion-de-frutales-de-hoja-persisten","agr3131",3,2023-09-26 19:57:29,2023-09-26 19:57:29
384,"impacto-ambiental","eir5113",5,2023-09-26 19:57:30,2023-09-26 19:57:30
385,"parametros-ambientales-desde-la-fisica","mrr3111",3,2023-09-26 19:57:30,2023-09-26 19:57:30
386,"portafolio-de-titulo","pft8781",8,2023-09-26 19:57:30,2023-09-26 19:57:30
387,"sistema-de-gestion-integrado-y-auditoria","sir6111",6,2023-09-26 19:57:30,2023-09-26 19:57:30
388,"tecnicas-de-ensayo-de-laboratorio","tel0010",0,2023-09-26 19:57:30,2023-09-26 19:57:30
389,"soluciones-constructivas-liviano-seca","sck0100",0,2023-09-26 19:57:30,2023-09-26 19:57:30
390,"liderazgo-y-negociacion","lny0101",0,2023-09-26 19:57:30,2023-09-26 19:57:30
391,"diseno-y-montaje-de-sistemas-de-riego","dsr0010",0,2023-09-26 19:57:30,2023-09-26 19:57:30
392,"apicultura","apc0010",0,2023-09-26 19:57:30,2023-09-26 19:57:30
393,"cultivos-extensivos","cer0101",0,2023-09-26 19:57:30,2023-09-26 19:57:30
394,"vitivinicultura","agr5152",5,2023-09-26 19:57:30,2023-09-26 19:57:30
395,"produccion-de-semillas","agr5131",5,2023-09-26 19:57:30,2023-09-26 19:57:30
396,"tecnicas-de-propagacion","agr5121",5,2023-09-26 19:57:30,2023-09-26 19:57:30
397,"calculo-integral","mat3120",5,2023-09-26 19:57:30,2023-09-26 19:57:30
398,"etica-para-el-trabajo","eay4450",3,2023-09-26 19:57:31,2023-09-26 19:57:31
399,"maquinas-electricas","eri3111",3,2023-09-26 19:57:32,2023-09-26 19:57:32
400,"matematicas-financieras","mfs7401",7,2023-09-26 19:57:32,2023-09-26 19:57:32
401,"proceso-de-dyp","mai7121",7,2023-09-26 19:57:32,2023-09-26 19:57:32
402,"sistemas-de-gestion-en-medioambiente","gmk5112",5,2023-09-26 19:57:33,2023-09-26 19:57:33
403,"gestion-de-riesgos-psicosociales","hpk3111",3,2023-09-26 19:57:33,2023-09-26 19:57:33
404,"comput-aplicada-cad","caa2201",0,2023-09-26 19:57:33,2023-09-26 19:57:33
405,"taller-de-estructuras","cek7122",7,2023-09-26 19:57:34,2023-09-26 19:57:34
406,"portafolio-de-titulo","pta1143",5,2023-09-26 19:57:34,2023-09-26 19:57:34
407,"ventas-consultivas","mka3131",3,2023-09-26 19:57:34,2023-09-26 19:57:34
408,"portafolio-de-titulo","pta1133",5,2023-09-26 19:57:34,2023-09-26 19:57:34
409,"gest-calidad-medioamb-y-logistica-verd","loa7117",7,2023-09-26 19:57:34,2023-09-26 19:57:34
410,"diseno-de-planes-estrategicos","ada5114",5,2023-09-26 19:57:34,2023-09-26 19:57:34
411,"opt-operac-almacenamiento-e-inventario","loa3115",3,2023-09-26 19:57:34,2023-09-26 19:57:34
412,"investigacion-de-mercado","mka5111",5,2023-09-26 19:57:34,2023-09-26 19:57:34
413,"finanzas-corporativas","fza5111",5,2023-09-26 19:57:34,2023-09-26 19:57:34
414,"portafolio-de-titulo","pta1139",5,2023-09-26 19:57:34,2023-09-26 19:57:34
415,"evaluacion-de-proyectos","fza7118",7,2023-09-26 19:57:34,2023-09-26 19:57:34
416,"taller-tributario-contable","tra5110",5,2023-09-26 19:57:34,2023-09-26 19:57:34
417,"practica-clinica-ii","pls2508",4,2023-09-26 19:57:34,2023-09-26 19:57:34
418,"gestion-de-equipos-de-trabajo-en-terreno","vgr3132",3,2023-09-26 19:57:35,2023-09-26 19:57:35
419,"topografia","gsr3131",3,2023-09-26 19:57:35,2023-09-26 19:57:35
420,"portafolio-de-titulo","ptr7843",5,2023-09-26 19:57:35,2023-09-26 19:57:35
421,"fiscalizacion-ambiental","eir7113",7,2023-09-26 19:57:36,2023-09-26 19:57:36
422,"gestion-de-residuos-liquidos","gls8101",8,2023-09-26 19:57:36,2023-09-26 19:57:36
423,"gestion-de-residuos-solidos","grs7101",7,2023-09-26 19:57:36,2023-09-26 19:57:36
424,"comercializacion-de-productos-agricolas","agr7131",7,2023-09-26 19:57:36,2023-09-26 19:57:36
425,"formas-y-espacio","mat5110",1,2023-09-26 19:57:36,2023-09-26 19:57:36
426,"gestion-de-marca-personal","gmp0101",0,2023-09-26 19:57:37,2023-09-26 19:57:37
427,"sistemas-termosolares","eri3131",3,2023-09-26 19:57:37,2023-09-26 19:57:37
428,"diseno-de-mallas-y-protecciones-electric","eri3121",3,2023-09-26 19:57:37,2023-09-26 19:57:37
429,"portafolio-de-titulo","pty4613",8,2023-09-26 19:57:38,2023-09-26 19:57:38
430,"comunicaciones-unificadas","cuy5132",5,2023-09-26 19:57:38,2023-09-26 19:57:38
431,"escalamiento-de-redes","iry3111",3,2023-09-26 19:57:39,2023-09-26 19:57:39
432,"portafolio-de-titulo","pty4451",5,2023-09-26 19:57:39,2023-09-26 19:57:39
433,"sistemas-de-gestion-de-calidad","gck5112",5,2023-09-26 19:57:39,2023-09-26 19:57:39
434,"administracion-y-logistica-de-obras","dok7151",7,2023-09-26 19:57:39,2023-09-26 19:57:39
435,"programacion-de-obras","pck5112",5,2023-09-26 19:57:39,2023-09-26 19:57:39
436,"capacitacion-y-desarrollo-de-personas","gpa3131",3,2023-09-26 19:57:39,2023-09-26 19:57:39
437,"gestion-de-personas","ada5121",5,2023-09-26 19:57:39,2023-09-26 19:57:39
438,"gestion-del-clima","gpa5121",5,2023-09-26 19:57:39,2023-09-26 19:57:39
439,"gestion-comercial-y-marketing","ada7151",7,2023-09-26 19:57:39,2023-09-26 19:57:39
440,"gestion-de-calidad","ada7111",7,2023-09-26 19:57:39,2023-09-26 19:57:39
441,"gestion-de-impuestos","tra7118",7,2023-09-26 19:57:40,2023-09-26 19:57:40
442,"analisis-economico-para-administracion","ada3118",3,2023-09-26 19:57:40,2023-09-26 19:57:40
443,"acreditacion-y-gestion-de-calidad-en-sal","ags3111",3,2023-09-26 19:57:40,2023-09-26 19:57:40
444,"portafolio-de-titulo","ptr7852",5,2023-09-26 19:57:41,2023-09-26 19:57:41
445,"estrategias-en-capacitacion-ambiental","cps7101",7,2023-09-26 19:57:41,2023-09-26 19:57:41
446,"fundamentos-de-antropologia","fce1100",0,2023-09-26 19:57:42,2023-09-26 19:57:42
447,"etica-para-el-trabajo","eas5030",3,2023-09-26 19:57:42,2023-09-26 19:57:42
448,"etica-profesional","eaa1635",7,2023-09-26 19:57:42,2023-09-26 19:57:42
449,"etica-profesional","ear7825",7,2023-09-26 19:57:42,2023-09-26 19:57:42
450,"proceso-de-portafolio-final","ps71504",7,2023-09-26 19:57:45,2023-09-26 19:57:45
451,"practica-laboral","pls5045",5,2023-09-26 19:57:45,2023-09-26 19:57:45
452,"proceso-de-portafolio-5","aps5504",5,2023-09-26 19:57:45,2023-09-26 19:57:45
453,"proceso-de-portafolio-3","aps3504",3,2023-09-26 19:57:45,2023-09-26 19:57:45
454,"practica-profesional","pps5044",8,2023-09-26 19:57:45,2023-09-26 19:57:45
455,"practica-laboral","pls5044",5,2023-09-26 19:57:45,2023-09-26 19:57:45
456,"practica-profesional","ppi4813",5,2023-09-26 19:57:45,2023-09-26 19:57:45
457,"proceso-de-portafolio-3","api3481",3,2023-09-26 19:57:45,2023-09-26 19:57:45
458,"practica-profesional","ppi4761",5,2023-09-26 19:57:45,2023-09-26 19:57:45
459,"practica-profesional","pps5404",5,2023-09-26 19:57:46,2023-09-26 19:57:46
